종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"038290","마크로젠","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"10841400","500","5420700000","원(KRW)","김창훈","02-2180-7000","서울특별시 금천구  벚꽃로 254 월드메르디앙1차 "
"267980","매일유업","KOSDAQ","우량기업부",,"031005","낙농제품 및 식용빙과류 제조업","12",,"7843638","500","3921819000","원(KRW)","김선희, 김환석(각자대표)","02-2117-2113","서울특별시 종로구 종로1길 50 &nbsp"
"005990","매일홀딩스","KOSDAQ","우량기업부",,"031005","낙농제품 및 식용빙과류 제조업","12",,"13718304","500","6859152000","원(KRW)","김정완, 권태훈(각자대표이사)","02-2127-2113","서울시 종로구 종로1길 50 더케이트윈타워A동 "
"093520","매커스","KOSDAQ","우량기업부",,"074605","기계장비 및 관련 물품 도매업","12",,"16163092","500","8081546000","원(KRW)","신동철, 성종률","02-3490-9500","서울특별시 강남구 봉은사로44길 73 "
"377030","맥스트","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"19570882","500","9785441000","원(KRW)","박재완","02-585-9566","서울특별시 강남구 남부순환로351길 4, 3층(도곡동, 스테이77) "
"100590","머큐리","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"15830023","500","7915011500","원(KRW)","황 하영","032-580-3114","인천광역시 서구 가재울로 90 "
"067280","멀티캠퍼스","KOSDAQ","우량기업부",,"168506","기타 교육기관","12",,"5926779","500","2963389500","원(KRW)","정석목","02-6262-9118","서울특별시 강남구 언주로 508 서울상록회관 17층"
"072870","메가스터디","KOSDAQ","우량기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"11920959","500","5960479500","원(KRW)","손주은, 손은진(각자 대표이사)","02-6984-6811","서울특별시 서초구 효령로 304 24층(서초동, 국제전자센터) "
"215200","메가스터디교육","KOSDAQ","우량기업부",,"168505","일반 교습 학원","12",,"11625877","100","1186188000","원(KRW)","손성은","02-3489-8200","서울특별시 서초구 효령로 321 덕원빌딩 &nbsp"
"133750","메가엠디","KOSDAQ","중견기업부",,"168505","일반 교습 학원","12",,"23407077","500","11703538500","원(KRW)","윤용국","02-6918-3505","서울특별시 서초구 반포대로 81 2층(서초동, 영림빌딩)"
"446540","메가터치","KOSDAQ","중견기업부",,"032802","일차전지 및 축전지 제조업","12",,"20771000","500","10385500000","원(KRW)","윤재홍","041-412-7100","충청남도 천안시 서북구 3공단2로 42 &nbsp"
"235980","메드팩토","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"33580695","500","16790347500","원(KRW)","김성진","02-6938-0200","서울특별시 서초구 명달로 92, 보림빌딩 "
"041920","메디아나","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"18598223","500","9299111500","원(KRW)","곽민철","033-742-5400","강원도 원주시 문막읍 동화공단로 132 "
"014100","메디앙스","KOSDAQ","중견기업부",,"074608","상품 종합 도매업","12",,"11800000","500","5900000000","원(KRW)","박수찬","02-6283-6790","서울특별시 강남구 논현로64길 4 5층~6층"
"054180","메디콕스","KOSDAQ","투자주의환기종목(소속부없음)",,"033101","선박 및 보트 건조업","12",,"57151168","500","28575584000","원(KRW)","현경석","02-3218-9500","서울특별시 강남구 도산대로 549 2~3층 (청담동, 블루펄빌딩)"
"086900","메디톡스","KOSDAQ","우량기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"7298497","500","3649248500","원(KRW)","정현호","043-217-1555","충청북도 청원군  오창읍 각리1길 78 (주)메디톡스"
"078160","메디포스트","KOSDAQ","벤처기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"34217785","500","17108892500","원(KRW)","오원일","02-3465-6677","경기도 성남시 분당구 대왕판교로 644번길21 -"
"408920","메쎄이상","KOSDAQ","벤처기업부",,"147509","기타 사업지원 서비스업","12",,"43232455","100","4323245500","원(KRW)","조원표","02-6121-6206","서울특별시 마포구 월드컵북로58길 9 ES타워"
"021880","메이슨캐피탈","KOSDAQ","중견기업부",,"116409","기타 금융업","03",,"152184408","500","76092204000","원(KRW)","조재형(단독 대표이사)","02-3440-1600","전라북도 전주시 완산구 기린대로 213 대우빌딩 14층 12호 "
"140410","메지온","KOSDAQ","중견기업부",,"137001","자연과학 및 공학 연구개발업","12",,"29754627","500","14877313500","원(KRW)","박동현","02-560-8000","서울특별시 강남구 삼성로 570 석천빌딩 7층 "
"241770","메카로","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"10192640","500","5346320000","원(KRW)","이재정, 박영순 (각자대표)","031-646-4400","경기도 평택시 산단로121번길 89 (주)메카로 "
"059210","메타바이오메드","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"23862351","500","11931175500","원(KRW)","오석송","043-218-1981","충청북도 청주시 흥덕구  오송읍 오송생명1로 270 "
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"16050530","500","8025265000","원(KRW)","김종철","070-7119-2500","경기도 파주시 상지석길 21 "
"434480","모니터랩","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"12253300","100","1225330000","원(KRW)","이광후","02-749-0799","서울특별시 구로구 디지털로 306 대륭포스트타워 2차 1008호 "
"080420","모다이노칩","KOSDAQ","중견기업부",,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"79721622","500","39860811000","원(KRW)","정태형, 강중근","031-315-7250","경기도 안산시 단원구  동산로27번길 42-7 이노칩테크놀러지(주) "
"417970","모델솔루션","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"6396700","500","3198350000","원(KRW)","우병일","070-8854-1160","서울특별시 금천구 벚꽃로20길 24 "
"080160","모두투어","KOSDAQ","우량기업부",,"147502","여행사 및 기타 여행보조 서비스업","12",,"18900000","500","9450000000","원(KRW)","우종웅","02-728-8000","서울특별시 중구  을지로 16 프레지던트호텔 5층 모두투어네트워크"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"32552861","500","16276430500","원(KRW)","이재신","031-421-8071","경기도 안양시 동안구 시민대로 401 "
"101330","모베이스","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"23147029","500","11979094000","원(KRW)","손병준, 백승협(각자대표)","032-529-4200","경기도 화성시 동탄첨단산업1로 73 (영천동) "
"012860","모베이스전자","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"73233457","500","36616728500","원(KRW)","이광윤","031-5174-3000","경기도 수원시 권선구 산업로156번길 100 (고색동) "
"363260","모비데이즈","KOSDAQ","벤처기업부",,"137103","광고업","12",,"32163769","500","16081884500","원(KRW)","유범령","02-3771-3655","서울시 강남구 역삼동 721-38 - "
"348030","모비릭스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"9603800","100","960380000","원(KRW)","임중수","1588-3027","서울특별시 금천구 가산디지털1로 186 604호~607호, 901호, 902호일부, 1401호 (가산동,제이플라츠) "
"250060","모비스","KOSDAQ","기술성장기업부","기술성장기업","106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"32171314","100","3217131400","원(KRW)","김지헌","031-8018-8484","경기도 성남시 분당구 판교로 253 이노밸리C동 2층 203호"
"288980","모아데이타","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"34556562","500","17278281000","원(KRW)","한상진","070-4099-5131","경기도 성남시 수정구 달래내로 46 810호 (시흥동, 성남글로벌융합센터)"
"142760","모아라이프플러스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"37734811","500","18867405500","원(KRW)","한상진","031-280-9650","경기도 용인시 수지구 신수로 767 7층 (동천동, 분당수지유타워 지식산업센터) "
"033200","모아텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","03",,"14331185","500","7665592500","원(KRW)","이제희","032-810-9000","인천광역시 남동구  인주대로 698 (주)모아텍 "
"333050","모코엠시스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24255455","100","2425545500","원(KRW)","조천희","02-2141-4100","서울특별시 마포구 상암산로 76 YTN 뉴스퀘어 14층"
"118990","모트렉스","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"24861990","500","12453206500","원(KRW)","이형환","070-4862-6100","경기도 성남시 분당구 황새울로258번길 25 서영빌딩 12층 "
"006920","모헨즈","KOSDAQ","벤처기업부",,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"10920000","500","5460000000","원(KRW)","김형민","02  -571 -3011","충남 충남시 풍세면 남관리 195 "
"001810","무림SP","KOSDAQ","중견기업부",,"031701","펄프, 종이 및 판지 제조업","12",,"22137500","500","11068750000","원(KRW)","이도균","02  -3485-1603","서울특별시 강남구  강남대로 656 (신사동) "
"279600","미디어젠","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"4684781","500","2342390500","원(KRW)","송민규","02-6429-7171","경기도 성남시 분당구 성남대로331번길 8 킨스타워(정자동) 11층 1103호실 "
"095500","미래나노텍","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"31009999","500","15504999500","원(KRW)","김철영","043-710-1100","충청북도 청원군  옥산면 과학산업1로 16 미래나노텍(주)"
"254490","미래반도체","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"14438000","100","1443800000","원(KRW)","이정","02-6678-2500","서울특별시 구로구 경인로53길 15 나동 4403호 "
"218150","미래생명자원","KOSDAQ","벤처기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"20415802","100","2041580200","원(KRW)","김성진","02-2203-7397","서울특별시 송파구 법원로9길 26 D동 506 ~ 512호(문정동, H business PARK)"
"442900","미래에셋드림스팩1호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"7680000","500","3840000000","원(KRW)","박장우",,"서울특별시 중구 을지로5길 26(수하동, 미래에셋 센터원빌딩 이스트타워) "
"100790","미래에셋벤처투자","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"53124634","1000","55027350000","원(KRW)","김응석","070-4800-2104","경기도 성남시 분당구 판교역로241번길 20 "
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"6176000","100","617600000","원(KRW)","김필수","02-3774-3762","서울특별시 중구 을지로5길 26 (미래에셋센터원빌딩 이스트빌딩) "
"446190","미래에셋비전스팩2호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4950000","100","495000000","원(KRW)","이효상","02-3774-7126","서울특별시 중구 을지로5길 26 미래에셋 센터원(Mirae Asset CENTER1) "
"448830","미래에셋비전스팩3호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4920000","100","492000000","원(KRW)","권유현","0237747017","서울특별시 중구 을지로5길 26 미래에셋센터원빌딩 이스트타워 "
"049950","미래컴퍼니","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"8817884","500","4408942000","원(KRW)","김준구","(031)350-9801","경기도 화성시  양감면 정문송산로 69-12 "
"207760","미스터블루","KOSDAQ","중견기업부",,"106309","기타 정보 서비스업","12",,"80334869","100","8033486900","원(KRW)","조승진","02-337-0610","서울특별시 강서구 양천로 570 17~19 층 "
"059090","미코","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"33416778","500","16708389000","원(KRW)","이석윤","031-610-7967","경기도 안성시 대덕면 모산로 53 - "
"214610","미코바이오메드","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"43568945","500","21784472500","원(KRW)","홍영석","070-5227-6000","경기도 성남시 수정구 창업로 54 가동 3층, 4층 "
"201490","미투온","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"31257770","500","15628885000","원(KRW)","손창욱","02-515-2864","서울특별시 강남구 선릉로 577 4층(역삼동) "
"452200","민테크","KOSDAQ","기술성장기업부","기술성장기업","032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"21945300","100","2194530000","원(KRW)","홍영진","042-719-8893","대전광역시 유성구 테크노2로 263-1 "
"418470","밀리의서재","KOSDAQ","벤처기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"8499289","500","4249644500","원(KRW)","박현진","070-7510-5415","서울특별시 마포구 양화로 45 메세나폴리스 세아타워 16층 "
"206640","바디텍메드","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"23486560","1000","23486560000","원(KRW)","최의열","033-243-1400","강원도 춘천시 동내면 거두단지1길 43 -"
"018700","바른손","KOSDAQ","중견기업부",,"074604","생활용품 도매업","12",,"35119757","1000","35119757000","원(KRW)","강신범, 박성진","031-727-9712","경기도 수원시 영통구 대학3로 1 5층 (이의동, 광교K타워)"
"035620","바른손이앤에이","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"74439675","500","37219837500","원(KRW)","최윤희","070-7609-1437","서울특별시 용산구 한남대로 130 볼보빌딩 3층 "
"053030","바이넥스","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"31761048","500","15880524000","원(KRW)","이혁종","(051)261-6611","부산광역시 사하구 다대로 368-3 "
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"12376522","500","6188261000","원(KRW)","김성언","02-565-0531","서울특별시 용산구 독서당로 97 (한남동) "
"064550","바이오니아","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"25810291","500","12905145500","원(KRW)","박한오","042-936-8500","대전광역시 유성구 테크노2로 71 (주)바이오니아 글로벌센터 "
"314930","바이오다인","KOSDAQ","기술성장기업부","이익미실현기업","032701","의료용 기기 제조업","12",,"29764103","500","14882051500","원(KRW)","임욱빈","070-4185-8605","서울특별시 성동구 아차산로5길 24-4 "
"208710","바이오로그디바이스","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"62600334","100","6260033400","원(KRW)","김정욱","031-831-3696","경기도 용인시 기흥구 기흥로 58-1 제A동 1805호 (구갈동, 기흥ICT밸리SKV1)"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"8143426","500","4071713000","원(KRW)","장송선","02-3446-8884","서울특별시 서초구 논현로 121 두일빌딩 1층,3~8층(양재동) "
"038460","바이오스마트","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"23387878","500","11693939000","원(KRW)","윤호권","02-3218-9000","서울특별시 성동구 광나루로 172- "
"251120","바이오에프디엔씨","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"8695700","500","4347850000","원(KRW)","모상현, 정대현","032-811-2027","인천광역시 연수구 송도미래로 30 A동 509호, 510호, 511호"
"199730","바이오인프라","KOSDAQ","벤처기업부",,"137001","자연과학 및 공학 연구개발업","12",,"4864367","500","2432183500","원(KRW)","이상득","031-627-2800","경기도 용인시 기흥구 흥덕중앙로 120 4층, 5층"
"086040","바이오톡스텍","KOSDAQ","벤처기업부",,"137001","자연과학 및 공학 연구개발업","12",,"15958247","500","7979123500","원(KRW)","강종구","043-210-7777","충청북도 청주시 청원구 오창읍 연구단지로 53 "
"099430","바이오플러스","KOSDAQ","중견기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"57930864","500","28965432000","원(KRW)","정현규","070-7706-4437","경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차)"
"032980","바이온","KOSDAQ","중견기업부",,"074603","음·식료품 및 담배 도매업","12",,"40517904","500","20258952000","원(KRW)","류진형","02-516-0720","경기도 안산시 단원구 별망로 285 - "
"308080","바이젠셀","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"19263740","500","9631870000","원(KRW)","김태규","02-3478-1686","서울특별시 서초구 반포대로 222, 서울성모병원 별관 7층 &nbsp"
"043150","바텍","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"14854256","500","7427128000","원(KRW)","김선범","031-679-2000","경기도 화성시  삼성1로2길 13(석우동) "
"323990","박셀바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"22993200","500","11496600000","원(KRW)","이제중 (단독 대표이사)","061-373-0046","전라남도 화순군 화순읍 산단길 12-55 "
"267790","배럴","KOSDAQ","중견기업부",,"031401","봉제의복 제조업","12",,"7888500","500","3944250000","원(KRW)","박영준","02-335-3176","서울특별시 용산구 원효로 138 201호, 302호 (원효로3가,청진빌딩) "
"046310","백금T&A","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"16418641","500","8209320500","원(KRW)","임학규","031-488-7900","경기도 군포시 엘에스로 153-18(산본동) L&C타워 4,5,6층 "
"331520","밸로프","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"50864390","100","5086439000","원(KRW)","신재명","02-3771-9284","서울특별시 금천구 디지털로 130 남성프라자 601, 602, 603호"
"438700","버넥트","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"11144890","500","5572445000","원(KRW)","하태진","070-7733-2025","서울특별시 용산구 한강대로7길 10-15  버넥트 익스피리언스센터 "
"066410","버킷스튜디오","KOSDAQ","관리종목(소속부없음)",,"106102","전기 통신업","12",,"84109926","500","42054963000","원(KRW)","강지연","(02)3452-5079","서울특별시 강남구 언주로135길 21 (논현동)"
"382900","범한퓨얼셀","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"8761000","500","4380500000","원(KRW)","황정태",,"경상남도 창원시 마산회원구 자유무역4길 61 "
"206400","베노티앤알","KOSDAQ","중견기업부",,"064204","실내건축 및 건축마무리 공사업","12",,"30736095","500","15368047500","원(KRW)","정집훈","02-3461-2150","서울특별시 강남구 논현로 322 크리스역삼빌딩 5층"
"019010","베뉴지","KOSDAQ","우량기업부",,"074701","종합 소매업","12",,"48200000","500","24100000000","원(KRW)","김만진","02-3665-0101","서울특별시 강남구 선릉로62길 15 "
"177350","베셀","KOSDAQ","투자주의환기종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"80372043","500","40186021500","원(KRW)","권현기","031-683-3953","경기도 수원시 권선구 산업로155번길 281 -"
"424760","벨로크","KOSDAQ","벤처기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"19545002","100","1954500200","원(KRW)","이정현","052-248-7151","울산광역시 중구 종가8길 45 (복산동)"
"225530","보광산업","KOSDAQ","우량기업부",,"032309","기타 비금속 광물제품 제조업","12",,"36338727","500","18169363500","원(KRW)","김윤수","053-384-0881","대구광역시 북구 유통단지로3길 40 &nbsp"
"250000","보라티알","KOSDAQ","우량기업부",,"074603","음·식료품 및 담배 도매업","12",,"6750733","500","3375366500","원(KRW)","강민석,허훈 (각자 대표이사)","02-538-3373","서울특별시 강남구 강남대로 518 화이트518"
"310210","보로노이","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"17780225","500","8890112500","원(KRW)","김현태","032-830-4855","인천광역시 연수구 송도과학로 32 에스동 18층 "
"006910","보성파워텍","KOSDAQ","중견기업부",,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"49129824","500","24564912000","원(KRW)","임재황","031 -491 -0311","충청북도 충주시 주덕읍 대창길 70 -"
"226340","본느","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"39802524","100","3980252400","원(KRW)","임성기","02-3787-2429","서울특별시 강남구 선릉로90길 14 프레티늄 빌딩"
"014470","부방","KOSDAQ","중견기업부",,"126801","부동산 임대 및 공급업","12",,"60052260","500","30026130000","원(KRW)","박규원","02-6900-1849","서울특별시 강남구  삼성로 528 부방빌딩 "
"008470","부스타","KOSDAQ","중견기업부",,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"8404800","500","4202400000","원(KRW)","유승협","043-536-9107","충청북도 진천군  이월면 고등2길 18 (주)부스타보일러 "
"338220","뷰노","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"13718215","100","1371821500","원(KRW)","이예하","02-515-6646","서울특별시 서초구 강남대로 479 9층"
"100120","뷰웍스","KOSDAQ","우량기업부",,"032701","의료용 기기 제조업","12",,"10001865","500","5000932500","원(KRW)","김후식","070-7011-6161","경기도 안양시 동안구 부림로 17041-3 "
"406820","뷰티스킨","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"3534040","500","1767020000","원(KRW)","김종수, 최범석","070-7733-3577","인천광역시 서구 염곡로14번길 27 "
"337930","브랜드엑스코퍼레이션","KOSDAQ","우량기업부",,"106309","기타 정보 서비스업","12",,"29266589","500","14786208000","원(KRW)","강민준, 이수연","02-6959-2362","서울특별시 성동구 뚝섬로1길 63, 12층(성수동1가, 영창디지털타워) "
"099390","브레인즈컴퍼니","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8208283","500","4104141500","원(KRW)","강선근","02-2205-6001","서울특별시 성동구 성수이로 87 "
"064480","브리지텍","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"11952500","500","6176250000","원(KRW)","신경식","02-3430-4114","서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워 17,18층 "
"288330","브릿지바이오테라퓨틱스","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"24474588","500","12237294000","원(KRW)","이정규","031-8092-3282","경기도 성남시 분당구 판교로 255번길 58, 303호 (삼평동, 씨즈타워) "
"365900","브이씨","KOSDAQ","벤처기업부",,"033303","운동 및 경기용구 제조업","12",,"7310300","500","3655150000","원(KRW)","김준오","02-583-3100","서울특별시 강남구 테헤란로108길 23 대치동, 보이스캐디 사옥"
"089970","브이엠","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"23980595","100","2398059500","원(KRW)","최우형, 임종필 (각자 대표이사)","031-645-1000","경기도 이천시 마장면 서이천로 58-47 "
"251630","브이원텍","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"15942886","500","7971443000","원(KRW)","김선중","031-607-5540","경기도 성남시 분당구 대왕판교로 660, A-710 (삼평동, 유스페이스1) &nbsp"
"018290","브이티","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"35798007","500","17899003500","원(KRW)","강승곤,정철","031-943-5000","경기도 파주시  산업단지길 139 (주)G.M.P "
"044480","블레이드 Ent","KOSDAQ","중견기업부",,"032201","고무제품 제조업","12",,"39634922","500","19817461000","원(KRW)","홍상혁, 심화석(각자대표이사)","02-2203-3835","충청북도 증평군  증평읍 광장로 473-3 (주)유니더스"
"439580","블루엠텍","KOSDAQ","기술성장기업부","이익미실현기업","074607","기타 전문 도매업","12",,"10884589","100","1088458900","원(KRW)","김현수","031-548-1988","경기도 평택시 청북읍 드림산단1로 45 -"
"033560","블루콤","KOSDAQ","중견기업부",,"032605","영상 및 음향기기 제조업","12",,"17100000","500","9600000000","원(KRW)","김종규, 김태진","032-810-0500","인천광역시 연수구  벤처로 116 (주)블루콤 "
"369370","블리츠웨이스튜디오","KOSDAQ","벤처기업부",,"033304","인형,장난감 및 오락용품 제조업","12",,"49597132","100","4959713200","원(KRW)","최승원, 이승우 (각자 대표이사)","02-512-7692","서울특별시 영등포구 국회대로 638 블리츠웨이빌딩"
"126340","비나텍","KOSDAQ","우량기업부",,"032802","일차전지 및 축전지 제조업","12",,"6085118","500","3042559000","원(KRW)","성도경","063-715-3020","전라북도 전주시 덕진구 운암로 15 &nbsp"
"121800","비덴트","KOSDAQ","관리종목(소속부없음)",,"032604","통신 및 방송 장비 제조업","12",,"77201611","500","38600805500","원(KRW)","임정근","070-8668-6611","서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)",,"032901","일반 목적용 기계 제조업","12",,"19636839","500","9818419500","원(KRW)","안승대","02-2082-8890","경기도 화성시 팔탄면 서해로 1155 &nbsp"
"082800","비보존 제약","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"48211715","2500","120529287500","원(KRW)","장부환","02-3434-7600","경기도 화성시 향남읍 제약공단2길 34-40"
"318410","비비씨","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"5555243","500","2777621500","원(KRW)","강기태","042-932-9773","대전광역시 대덕구 문평동로 25 - "
"419540","비스토스","KOSDAQ","벤처기업부",,"032701","의료용 기기 제조업","12",,"22992511","100","2299251100","원(KRW)","이후정","031-750-0340","경기도 성남시 중원구 갈마치로 302 우림라이온스빌딩5차 A동 7층 "
"146320","비씨엔씨","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"12792923","500","6396461500","원(KRW)","김돈한","031-638-8434","경기도 이천시 신둔면 마소로57번길 25 "
"200780","비씨월드제약","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"8892384","200","1778476800","원(KRW)","홍성한","031-881-6800","경기도 여주시 가남읍 여주남로 872-23 "
"413640","비아이매트릭스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"7206940","500","3603470000","원(KRW)","배영근, 김범재","02-561-4475","서울특별시 강남구 선릉로 433, 신관 17층(역삼동) "
"141000","비아트론","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"12114710","500","6057355000","원(KRW)","김 형 준","070-4016-3200","경기도 수원시 권선구 산업로155번길 139 (고색동)"
"083650","비에이치아이","KOSDAQ","중견기업부",,"032901","일반 목적용 기계 제조업","12",,"30944375","500","15472187500","원(KRW)","우종인, 조원래 (각자 대표이사)","055-585-3800","경상남도 함안군  군북면 장백로 122 "
"445360","비엔케이제1호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4310000","100","431000000","원(KRW)","조국형","02-2115-5121","서울특별시 영등포구 국제금융로2길 24 BNK금융타워 6층"
"473370","비엔케이제2호스팩","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4210000","100","421000000","원(KRW)","정민중","02-2115-5125","서울특별시 영등포구 국제금융로2길 24, 6층(여의도동, 비엔케이금융타워) "
"065170","비엘팜텍","KOSDAQ","중견기업부",,"074603","음·식료품 및 담배 도매업","12",,"88970559","500","44485279500","원(KRW)","박영철","02-3401-4490","경기도 용인시 수지구 신수로 767 7층(동천동, 분당수지유타워 지식산업센터)"
"086670","비엠티","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"9125174","500","4562587000","원(KRW)","윤종찬","055-783-1000","부산광역시 기장군 장안읍 신소재산단2로 17 -"
"335890","비올","KOSDAQ","벤처기업부",,"032701","의료용 기기 제조업","12",,"58419125","100","5841912500","원(KRW)","이상진","031-8017-7893","경기도 성남시 분당구 판교로 744 분당테크노파크 C동 808호,809호"
"230980","비유테크놀러지","KOSDAQ","관리종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"93320557","100","9332055700","원(KRW)","이진엽","02-852-1007","부산광역시 강서구 명지국제2로28번길 34 에코팰리스 318호"
